danish,english,ukranian
"Ja, kan du fortælle lidt om dine arbejdsområder her på afdelingen?"," Yes, could you tell us a bit about your work areas here in the department?","Так, розкажіть, будь ласка, трохи про ваші робочі задачі тут у відділенні?"
"Mine arbejdsområder? Ja. Altså som sagt, jeg er i ultralyd og jeg starter dagen simpelthen ved at vi har en læge der visiterer alt det akutte, det starter jeg med at booke sammen med mine kollegaer dernede. Og så er det os der sørger for at patienterne ligger klar til lægerne, det er os der informerer hvad det er der skal ske, og det er os der assisterer til alt intervention af alt der foregår. Så det kræver meget kommunikation.","My work areas? Well, as I said, I'm in ultrasound, and I start the day simply by booking a meeting room with my colleagues down there along with a doctor who triages all the acute cases. Then, it's us who ensure that the patients are ready for the doctors; it's us who inform about what is going to happen, and it's us who assist with all interventions of everything that occurs. So, it requires a lot of communication.","Мої робочі задачі? Ну, як я вже сказала, я займаюся ультразвуком, і я починаю день просто бронюючи кімнату для зустрічі з моїми колегами та із лікарем, який триажує всі гострі випадки. Потім саме ми маємо забезпечити, щоб пацієнти були готові до прийому лікаря; саме ми інформуємо їх про те, що буде далі, і саме ми ассистуємо при всіх процедурах, що б не відбувалося. Для цього потрібно багато комунікації."
"Kan du prøve at beskrive, hvordan en typisk arbejdsdag ser ud for dig?",Could you try to describe what a typical workday looks like for you?,"Можете спробувати описати, як виглядає типовий робочий день для вас"
"Der er ingen typisk arbejdsdag, for det afhænger af hvor meget akut der kommer, som skal pakkes ind og ud. Vi kan jo aldrig måle i hvad det er for nogle patienter vi får og hvor skidt tilpas de er. Vi er i Nordvest, der er mange alkoholikere, men du skal sørge for… altså jeg skal ikke være den der fortæller patienterne: “Hvorfor drikker du?” Alle skal behandles lige. Den store opgave som radiograf, det er at de skal have en god oplevelse, men de skal også helst gerne hurtigt ud af røret igen, for det er ikke her de skal passes og plejes, men det skal være ift. det vi laver med dem.","There's no typical workday because it depends on how much acute work comes in that needs to be dealt with. We can never predict what kind of patients we'll get and how unwell they might be. We are in the Northwestern part of Copenhagen; there are many alcoholics, but you have to make sure... Well, I shouldn't be the one telling patients, ""Why do you drink?"" Everyone should be treated equally. The big task as a radiographer is that they should have a good experience, but they should also preferably get out of the scanner quickly because this department isn't where they should be cared and nurtured for; it should only be strictly related to what we do with them.","Типового робочого дня не існує, оскільки все залежить від того, скільки надходить гострих випадків, з якими ми повинні мати справу. Ми ніколи не можемо передбачити, які пацієнти до нас потраплять і наскільки поганим може бути їх стан. Ми на Північному Заході Копенгагену, тут багато алкоголіків, але треба переконатися... Ну, це не моя справа - казати пацієнтам: ""Чому ви п'єте?"" Кожен має отримати однакове лікування. Важливе завдання радіографа в тому, щоб зробити досвід приємним для пацієнта, але при цьому вони, як правило, повинні якнайшвидше покинути приміщення сканера, оскільки це не те місце, де їх доглядають та піклуються про них; тут все повинно бути суворо пов'язано з лише тим, що ми робимо з ними."
"Og hvor mange… Jeg skal lige høre, du er i ultralyd, laver du også, og det er fordi jeg er ikke helt…","And how many... I just need to ask, you're in ultrasound, do you also... and it's because I'm not entirely…","І скільки... Мені просто треба запитати, ви у відділенні ультразвуку, ви також робите, і це тому, що я не зовсім"
"Jeg er en niche-medarbejder, jeg er uddannet radiograf, jeg har været en af de radiografer som blev uddannet den dag man stillede den første CT-scanner op, så den er jeg ikke engang trænet i, den er jeg bare lært ved at se. Men det var dengang man lavede alting selv. Det var et håndværk. Vi lavede øretungografi, vi lavede lungetongografi, og agrafi og alt det her, men så har jeg efterhånden fået sneget mig rundt til, jeg blev lånt ud til ologerne, fordi vi fik en stenknuser, og så har jeg siddet med en radiolog 2-3 dage om ugen og knust nyresten, som også krævede massere af patientkontakt. Og så blev jeg så hentet ind her fordi man ikke syntes man skulle have 60 forskellige radiografer der ikke kunne finde ud af at dække op eller lejer patienterne så derfor blev jeg hentet og om det her ikke var noget for mig. Jeg kan godt lide det der kombination med at være tæt på lægerne, så behøves jeg ikke at skælde mine kollegaer ud hele tiden, ikke ","I'm a niche employee, I'm trained as a radiographer, I was one of the radiographers trained the day they set up the first CT scanner, so I'm not even trained in that, I just learned by watching. But that was back when we did everything ourselves. It was a craft. We did ear tonography, we did lung tonography, and agrafi and all this, but then I gradually sneaked around, I was lend out to the urologists because we got a lithotripter, and then I spent 2-3 days a week with a urologist crushing kidney stones, which also required a lot of patient contact. And then I was brought in here because they didn't think they should have 60 different radiographers who couldn't figure out how to set up or position the patients, so that's why I was brought in and asked if that was something for me. I like the combination of being close to the doctors, then I don't have to scold my colleagues all the time, right ","Я - спеціаліст у вузькій галузі, я навчалася на радіографа, я була серед тих радіографів, які проходили навчання ще до встановлення першого комп'ютерного томографа, тому мене навіть не тренували в цьому, я навчилася просто спостерігаючи. Але це було тоді, коли ми робили все самотужки. Це було мистецтвом. Ми робили ертонографію, ми робили легеневу тонографію, аграфію і все це, але потім я поступово змінила область, мене віддали урологам, тому що ми отримали камінеруйщик, і я проводила 2-3 дні на тиждень з урологом подрібнюючи ниркові камені, що також вимагало багато контакту з пацієнтами. А потім мене перевели сюди, тому що не хотіли тримати 60 різних радіографів, які не могли зрозуміти, як налагодити обладнання або розташувати пацієнтів, тому сюди привели мене і запитали, чи мене це влаштовує. Мені подобається коли лікар поряд, тоді мені не потрібно весь час кричати на своїх колег, правда, Саймоне?"
Det kunne selvfølgelig aldrig være mig (griner).,"Of course, it could never be me (laughs).","Звісно, точно не на мене (сміється)"
Hvor mange patienter er du så i kontakt med i løbet af en arbejdsdag?,How many patients do you come into contact with during a workday?,Зі скількома пацієнтами ви контактуєте протягом робочого дня?
Det kan være et sted mellem 15 og 20. Hvis jeg er her alene er det 34.,"It can be somewhere between 15 and 20. If I'm here alone, it's 34.","Це може бути десь між 15 і 20. Якщо я тут сама, то 34."
"Hvordan foregår en typisk undersøgelse så, når du skal samarbejde med en patient?","So, how does a typical examination go when you have to cooperate with a patient?","Тоді як проходить типове обстеження, коли вам потрібно співпрацювати з пацієнтом?"
"Det kommer an på, enten kommer… Hvis det er en ambulant, så er det jo at man går ned, vi har sådan et lavpraktisk system, jeg printer en label ud og går ned og henter dem i venteværelset, og der plejer jeg jo at have kontakt med det samme på min dejlig fascinerende facon, så der henter man jo, og kunsten ved smalltalk er jo den der åbner verden. Så der går vi ned af den lange gang, informerer dem der, får dem advist hvis de skal ind og have tøjet af, og lejer dem og laver det praktiske med CPR-nummer og det er ikke mig der scanner og der kommer en læge ind. Jeg har også styr på når de er færdige, hvor de så skal hen. Og så skal du også læse patienten om det er en der kan finde tilbage eller er det en der er rent ambulant, alt det der har jeg styr på inden jeg har lagt dem på lejet, og så går jeg ud og henter lægen og så går vedkommende ind og scanner. Hvis det er en seng så er det bare derude man henter dem. Man er jo altid anderledes, patienter er altid nervøse, for du har ikke styringen her og hvad er det egentlig man skal ind til, så det er det udgangspunkt man har.","It depends, either... If it's outpatient, then it's just that you go down, we have such a low-tech system, I print out a label and go down and fetch them from the waiting room, and there I usually have contact immediately in my delightful fascinating manner, so you fetch them, and the art of small talk is the one that opens the world. So, we walk down the long corridor, inform them there, get them advised if they need to undress and position them and do the practical stuff with the CPR number, and it's not me who scans - then a doctor comes in. I also keep track of when they're finished, where they should go next. And you also have to assess the patient if they can find their way back or if they are purely outpatient, I have all that sorted out before I put them on the bed, and then I go out and get the doctor and then the person goes in and scans. If it's a bed, you just fetch them out there. You're always different depending on the situation, patients are always nervous because you don't have control here, and they do not necessarily know what they exactly are coming in for, so that's the starting point you have.","Це залежить... Якщо це амбулаторія, значить я просто спускаюся вниз, у нас така низькотехнологічна система: я друкую ярлик і йду вниз, забираю їх з залу очікування, і там я зазвичай негайно встановлюю контакт у моєму чарівному захоплюючому стилі. Отже ви забираєте їх, і мистецтво розмов про дрібниці - це те, що відкриває світ. Отже поки ми йдемо довгим коридором, ми їх інформуємо, радимо їм, якщо вони повинні зняти одяг, розміщуємо їх, і робимо необхідне із номером ЦПР, сканую не я, - це вже справа лікаря. Я також відстежую, куди їм потрібно йти далі, коли процедура завершена. Треба також оцінити пацієнта, чи може він знайти шлях назад, чи це чисто амбулаторно. Я маю все це залагодити, перш ніж я їх покладу на ліжко, і потім я виходжу і приводжу лікаря, і тоді людина поміщається у сканер і сканується. Якщо це ліжко, просто потрібно потім забрати їх звідти. Ви завжди дієте по-різному, в залежності від ситуації, пацієнти завжди хвилюються, бо не контролюють ситуацію, і можуть не знати, для чого саме вони тут, отже, це і є стартова точка."
"Okay, hvad er så fagligt efter din mening en god undersøgelse for dig?","Okay, what, in your opinion, determines a good examination professionally?","Добре, що, на вашу думку, визначає чи обстеження було хорошим та професійним?"
"Fagligt har jeg jo kun hvis jeg skal lave intervention. Man kan godt gå hen og blive fjollet men det er fedt at lave et sterilt bord, og det er en kunst, som åbenbart er ved at skride ud her, men det viser sig nu at det er os der skal oplære 2. semestrene i steril, jeg har selv været 3 måneders proportionsgang, så det er en kunst. Og så er der det der sammenspil med at når vi har intervention, så har jeg en læge jeg skal servicere, jeg har en patient jeg skal passe på og sørge for har det godt. Vi tilbyder også at der er en pårørende med inde, så har jeg også en pårørende jeg skal holde øje med og så har jeg også et sterilt bord og det er det jeg synes er sindssygt sjovt.","Professionally, I only am that if I have to do an intervention. You can end up being a bit silly, but I think it's cool to set up a sterile table, and it's an art, apparently it's fading away here, but it turns out that we have to train the 2nd semester students in sterilization. I've been on a three-month internship myself, so it's an art. And then there's the interaction when we have an intervention, I have a doctor to serve, I have a patient to take care of and ensure is doing well. We also offer to have a family member inside, so I also have a family member to keep an eye on, and then I also have a sterile table, and that's what I think is insanely fun.","Професійно я (!неможливо перекласти!). Може це трошки глупо, але я думаю, це круто - встановлювати стерильний стіл, і це мистецтво. Очевидно, тут воно зникає, і виявляється, що нам потрібно навчати другокурсників стерилізації. Я сама провела там три місяці практики, тому це мистецтво. А потім є взаємодія під час процедури, у мене є лікар, якого потрібно обслужити, у мене є пацієнт, про якого потрібно подбати і переконуватися, що він почувається добре. Ми також пропонуємо, щоб в кабінеті був член родини, тому я також маю члена родини, за яким потрібно стежити, і потім у мене є стерильний стіл, і це те, що я вважаю шалено веселим."
"Hvilke områder inden for dit arbejde kan så være svære at håndtere, hvis der opstår kommunikationsvanskeligheder mellem dig og patienten?",Which areas within your work can be difficult to handle if there are communication difficulties between you and the patient?,"З якими задачами в межах вашої роботи може бути важко впоратися, якщо виникають проблеми з комунікацією між вами та пацієнтом?"
"Altså jeg synes aldrig jeg har det problem med at det er svært at kommunikere med patienterne. Jeg synes det der er sværest hvis det er for mit billede af, det er når vi har leverbiopsier, for det er en patientgruppe der er sindssygt følsom. Det slider på en…","Well, I never find it difficult to communicate with patients. I think the hardest part is, if it's for my picture of it, it's when we have liver biopsies because it's a group of patients who are incredibly sensitive. It wears you out...","Ну, я ніколи не вважаю складним спілкування з пацієнтами. Я вважаю, що найважче, це якщо це стосується мого уявлення про це, це коли ми маємо біопсію печінки, тому що це група пацієнтів, які надзвичайно чутливі. Це виснажливо"
Hvad er det helt præcist?,What exactly is it?,Що саме?
En leverbiopsi?,A liver biopsy?,Біопсія печінки
Ja.,Yes.,Так
"Der går du ind og skal have en vævsprøve for leveren for at finde ud af om du er syg i din lever, og som regel har vi en tordensky hængende, det er for at se om du lider af kræft, hvad er det for en behandling du skal have. Og det er ikke særlig rart og skal ind og have lavet en leverbiopsi, det bliver sådan lidt science fiction agtigt når du sidder og læser hvad du skal udsættes for i de her 20 minutter en halv time. Så det er nemlig der hvor man skal… altså jeg smider lægerne ud hvis de kommer for tidligt ind når jeg ikke har informeret om hvad er det der sker her de næste 20 minutter. Men jeg synes det er meget sjældent, jeg taber tråden med en kommunikation. Vil du give mig ret?","You go in and take a tissue sample from the liver to find out if you have a liver disease, and usually, we have a dark cloud hanging over us: it's to see if you have cancer, and determine what treatment you should get. And it's not very nice to have a liver biopsy; it gets a bit science fiction-like when you sit and read what you're going to be subjected to in these 20 minutes, half an hour. So that's where you have to... well, I kick out the doctors if they come in too early when I haven't informed them about what's happening here in the next 20 minutes. But I think it's very rare that I lose track of communication. Would you agree? ","Щарлотта: Ви забираєте зразок тканини з печінки, щоб дізнатися, чи є у вас захворювання печінки, і зазвичай ми маємо важкий тягар - визначити чи є у вас рак, і яке вам потрібне лікування. Біопсія печінки - це небагато приємного; це трохи схоже на наукову фантастику, коли ви сидите і читаєте, що саме із вами зараз робитимуть протягом цих 20 хвилин, півгодини. В цей час потрібно... ну, я викидаю з кімнати лікарів, якщо вони заходять занадто рано, коли я ще не проінформувала пацієнта, що відбудеться тут протягом наступних 20 хвилин. Але я вважаю, що дуже рідко я втрачаю контроль над комунікацією. Ти погодишся?"
Jeg har ikke noget at tilføje (griner).,I have nothing to add (laughs).,Мені нема чого додати (сміється).
"Du skal jo læse patienterne. Er det en her, du skal snakke med? Er det ikke en du skal, altså, jeg synes ikke jeg kommer ud i situationer hvor jeg ikke rigtigt ved… Så har jeg en læge jeg kan…","You have to read the patients. Is this someone you need to talk to? Is it not someone you need to, well, I don't find myself in situations where I don't really know... Then I have a doctor I can...","Ви маєте читати пацієнтів. Чи з ним треба поговорити? Чи не треба? Мені здається, що я не потрапляю в ситуації, коли я зовсім не знаю... Але навіть якщо так, у мене є лікар, з яким я можу"
"Må vi så spørge om, nævner du interventionen som en specifik ting, hvor der er at det der hvor du begynder virkelig at skride til når det kommer til både din ballast og din erfaring ift patienter og så videre, hvor du kan mærke det her betyder også noget for dig at de har en god oplevelse med det. Og nu nævner du en specifik patientgruppe. Oplever du tit at din kommunikation bliver skærpet mere over for din, altså nu hvor du både har… Nu nævner du studerende og læger, der er en meget stor jonglering i gang. Oplever du forskel i din kommunikation både til dine kolleger, måske også ift hvor presset du er i nogle situationer?","Can we then ask, you mention the intervention as a specific thing, where it's where you really start to step in when it comes to both your experience and your experience with patients and so on, where you can feel that this also means something to you that they have a good experience with it. And now you mention a specific group of patients. Do you often find that your communication becomes more sharpened towards yours, well, now that you have both... Now you mention students and doctors, there is a lot of juggling going on. Do you experience a difference in your communication both to your colleagues, maybe also regarding how stressed you are in some situations?","Можемо тоді запитати, чи згадуєте ви про процедуру як про конкретну річ, де ви починаєте дійсно втручатися, коли мова йде про ваш досвід та ваш досвід роботи з пацієнтами, де ви відчуваєте, що це також має значення для вас, щоб вони мали приємний досвід. Зараз ви згадали конкретну групу пацієнтів. Чи часто ви помічаєте, що ваша комунікація стає більш чіткою відносно вашої, тобто тепер, коли ви маєте... Тепер ви згадали студентів та лікарів, вам доводиться жонглювати багатьма кульками. Чи помічаєте ви різницю у вашій комунікації із вашими колегами, можливо, також відносно тиску на вас в деяких ситуаціях?"
"Det vil jeg altid opstå, men der bliver den studerende siet fra før, fordi det er patienten der er det vigtigste. Så det kan jeg godt gøre, men jeg vil så sige, den måde som jeg kommunikerer på, bliver jeg nødt til at fortælle studerende der kommer i nærheden af mig, at man kan ikke kopiere min tilgang til patienterne, for den er ret speciel, den hører til for sådan er jeg. Jeg kan vække et helt venteværelse bare ved at hente… og jeg har ligesom været her i 35 år, jeg er hundefræk, jeg har aldrig fået en klage. ","That will always arise, but the student will be filtered out first because the patient is the most important. So I can do that, but I will say, the way I communicate, I have to tell students who come near me that you cannot copy my approach to patients because it's quite special, it belongs to how I am. I can stir up an entire waiting room just by fetching a patient... and I've been here for 35 years, I'm cheeky, and I've never received a complaint.","Це буває завжди, але студентів відфільтровують першими, оскільки головне - це пацієнт. Так що я можу це зробити, але я скажу, що спосіб, яким я спілкуюся, я повинна сказати студентам, які підходять близько до мене, що вони не можуть копіювати мій підхід до пацієнтів, бо він досить особливий, він визначається тим, хто я є. Я можу викликати ажіотаж в цілому залі очікування  - просто забравши пацієнта... і я тут працюю вже 35 років, я безсоромна, і на мене ніколи не скаржилися"
Hvad så med når du skal kommunikere med patienter der ikke taler dansk?,What about when you have to communicate with patients who don't speak Danish?,"А що коли ви маєте спілкуватися з пацієнтами, які не розмовляють датською мовою?"
"Der plejer jeg gerne at indlede med at hvis jeg så skal betale engelsk så bliver det ekstra dyrt og jeg håber du har MobilePay. (alle griner). Den tager vi stille og roligt. Altså vi har jo fået et skønt hjælpemiddel som egentlig irriterer mig grusomt, men jeg vil ikke udlevere mig egen, men hvis de har en telefon så kan man faktisk bruge den til at translate. Vi vil jo allerhelst have en tolk, fordi især til interventioner, men det er jo helt fast når vi er her, kan du ikke kommunikere med en patient så kan du ikke lave en intervention på dem. Du kan jo godt scanne ganske almindeligt, men jeg vil sige folk møder op her og vil godt scannes. Vi når altid i mål på en eller anden måde.","I usually start by saying that if I have to speak English, it will be extra expensive and I hope you have MobilePay. (everyone laughs). We take it slowly. I mean, we've got a wonderful tool that actually annoys me terribly, but I won't give away my own, but if they have a phone, you can actually use it to translate. We would prefer to have an interpreter, especially for interventions, but it's absolutely fixed when we're here, if you can't communicate with a patient, you can't intervene on them. You can still scan quite normally, but I would say people show up here and want to be scanned. We always manage to get there somehow.","Зазвичай я починаю з того, що якщо мені доведеться говорити англійською, то це буде коштувати додаткових грошей, і я сподіваюся, що у вас є MobilePay. (усі сміються). Ми не поспішаємо. Ми отримали чудовий інструмент, який насправді дуже мене дратує. Я не буду видаавати свій, але якщо у них є власний телефон, то можна використовувати його для перекладу. Ми б віддали перевагу перекладачу, особливо для процедур, але це абсолютно точно, коли ми тут, якщо ви не можете спілкуватися з пацієнтом, то ви не можете робити процедури. Ви можете проводити сканування більш-меншщ нормально, але я можу сказати, що люди приходять сюди і хочуть пройти сканування. Ми завжди якось досягаємо цілей."
Er det også det samme når de hverken kan tale dansk eller engelsk?,Is it the same when they can't speak Danish or English either?,"Чи так само, якщо вони не можуть говорити англійською чи датською?"
"Jeg har lige haft en hvor de synes det kunne være rigtig hyggeligt hvis det blev på spansk. (alle griner). Men det kan jeg sådan set ikke. Men altså jeg kan lige fortælle scenariet. Det er, at sønnen kommer ned og afleverer alle papirerne og fortæller at nu er de her. Fint nok, og vores læge forklarer at han bare kan gå tilbage til venteværelset, hente sin far og komme tilbage igen. Det sker ikke. Så jeg bliver nødt til at gå ned og hente, og allerede der kan jeg fornemme. Men jeg får dem jo med. Og vi får bukserne af farmand, og vi får også en fødselsdagsdato, men det er meget knebent, og det foregår i et rigtigt hyggeligt muntert, for sådan er det jo bare og de forstår det godt. Humor kommer man rigtigt langt med.","I just had one where they thought it could be really nice if it was in Spanish. (everyone laughs). But I actually can't do that. But anyway, I can tell you the scenario. It's that the son comes down and hands over all the papers and says they've arrived now. Fine, and our doctor explains that he can just go back to the waiting room, get his father, and come back again. It doesn't happen. So I have to go down and get them, and already there I can sense it. But I get them up. And we get the dad's pants off, and we also get a date of birth, but it's very tight, and it's done in a really cozy cheerful way, because that's just how it is and they understand it well. Humor gets you a long way.","Я щойно мала пацієнта, який дійсно вважав, що непогано було би говорити іспанською (всі сміються). Але я насправді цього не можу. Але в цілому, я розкажу вам сценарій подій. Приходить син, і передає всі папери, і говорить, що вони прибули. Добре, наш лікар пояснює, що він може повертатися в кімнату очікування, забирати свого батька та повертатися назад. Цього не стається. І я маю сама йти вниз і забирати їх, і вже там я починаю це відчувати.  Але веду їх наверх. І ми знімаємо штани батька, і ми отримуємо дату народження, але це дуже важко, і зовсім не затишно та весело, бо це просто як вже воно є, і вони добре це розуміють. Гумор дуже допомагає."
"Er der ift. det der med, du siger du er niche-medarbejder, nu har du også en anden kollega dernede, men typisk så er det det der med, kan du godt mærke at du godt kunne bruge flere hænder, eller er det en måde du bare tilpasser dig…","Regarding that, you say you're a niche worker, now you also have another colleague down there, but typically, it's that, can you feel that you could use more hands, or is it a way you just adapt to...","Щодо цього, ти кажеш, що ти спеціаліст у вузькій галузі, зараз у тебе також є ще один колега там, але зазвичай, чи ти відчуваєш, що тобі би була би не лишньою ще пара рук, або це просто спосіб, до якого ти вже пристосувалася?"
"Nej men niche-medarbejdere er jo, når jeg siger at jeg er radiograf, så forventer man jo at jeg sidder og jeg er i DR-gruppen, jeg er i CT, jeg er i MR. De fleste studerende studser over at vi har en radiograf siddende et sted, der er jo ikke nogle der gider tørre gelé af maverne på folk, vel? Det står ikke i høj kurs, vel? Men det er jo Erik der har givet mig niche-medarbejderen, for jeg har jo sneget mig rundt, men jeg er det sted jeg gerne vil være. Fordi det er der jeg har min kontakt, det er der jeg har den måde jeg godt kan lide at arbejde på. Jeg er ligeglad med hvem jeg arbejder sammen med, men jeg behøver ikke flere hænder, for jeg udfylder det jeg skal og vi kan ikke være flere, jeg er bare niche-medarbejder fordi man forventer at jeg laver andet når man siger radiograf, og ikke er dernede.","No, but niche workers are when I say I'm a radiographer, you expect me to sit and be in the DR group, I'm in CT, I'm in MR. Most students are surprised that we have a radiographer sitting somewhere, no one wants to wipe jelly off people's bellies, right? It's not highly regarded, right? But it's Erik who gave me the niche worker permission, because I've snuck around, but overall I'm where I want to be. Because that's where I have my contact, that's where I have the way I like to work. I don't care who I work with, but I don't need more hands, because I fill what I need to do and we can't be more, I'm just a niche worker because people expect me to do something else when they say radiographer, and not be down there.","Ні, але спеціалісти вузького профілю - це коли я кажу, що я радіолог, ви очікуєте, що я буду в групі DR, я буду в CT, я буду в MR. Більшість студентів дивується, що у нас десь сидить радіолог, бо хто ж хоче витирати желе з животів людей, правда? Це не дуже престижно, так? Але це Ерік дозволив мені працювати у цій вузькій ніші, бо я обходила правила, і я саме там, де я хочу бути. Тому що тут я маю контакт, тут я працюю так, як мені подобається. Мені байдуже, з ким працювати, і мені не потрібно більше рук, бо я виконую те, що повинна робити. Ми не можемо бути більшим, я просто нішевий фахівець, а люди очікують, що я роблю щось інше, коли вони кажуть радіолог, а не сиджу там внизу."
"Jeg tænkte også på det med, så er der f.eks. hvis du står med en patient som du har lidt kommunikationsvanskeligheder med, og så står han der og så skal man hente en far osv. og så når man lige pludselig skal efterlade dem på en måde, det er mere der det godt kan blive lidt træls at man godt lige kunne mangle nogle, for nu hvor du har studerende…","I also thought about it, so for example, if you have a patient that you have a bit of communication difficulties with, and then he's standing there and then you have to go get a father, etc. and then suddenly you have to leave them in a way, that's where it can get a bit annoying that you could really use some more, now that you have students...","Я також подумав що, наприклад, якщо ти стоїш перед пацієнтом, з яким у тебе трохи проблеми з комунікацією, і ось він стоїть, а тобі потрібно сходити за його батьком і чи щось подібне. І тоді раптом тобі доводиться залишити пацієнта самого. Це вже може стати трохи неприємним, і тобі справді трохи не вистачає рук. Хоча зараз, коли у тебе є студенти"
Jeg har en læge jeg altid kan hundse med.,I have a doctor I can always boss around.,"У мене є лікар, якимому я завжди можу віддати наказ."
Er det rigtigt? (griner),Is that true? (laughs),Це правда? (сміється)
"Det er meget flydende. Altså, jeg har kun grænsen mellem der hvor jeg skal have informeret patienten om, hvis det er noget andet end ultralyd, så vil jeg bede lægen om at holde mund, indtil jeg er færdig med at informere, for så begynder der er at komme rod i geledderne, og patienterne er nervøse i forvejen. Jeg tager lige introduktionen og så får lægen lov at komme på men vi kender… det er os der er dernede… vi ved hvad det er og… det er faktisk lige før der også er non-verbal kommunikation ikk, for de ved de kan se på mig at nu stopper festen. Så det… den måde har vi ikke nogle problemer.","It's very fluid. I mean, I only have the boundary between where I need to have informed the patient, if it's something other than ultrasound, then I'll ask the doctor to hold off until I'm done informing, because then it starts to get confusing, and the patients are nervous already. I'll just do the introduction and then the doctor can join in, but we know... it's us down there... we know what it is and... it's actually almost non-verbal communication, you know, they can see on me that the party's over. So, that... we don't have any problems with that.","Все швидко міняється. Ось, у мене є лише один особистий кордон: коли я повинна повідомити пацієнта про щось інше, крім ультразвуку, тоді я попрошу лікаря почекати, доки я не закінчу інформування, бо інакше все перемішується, а пацієнти вже й так знервовані. Я просто даю коротку вступну частину, і тоді вже лікар може приєднатися, але ми знаємо... ми, ті, хто тут внизу... ми знаємо, що відбувається, і... насправді, це майже невербальна комунікація, ти знаєш, вони можуть просто по мені побачити, що вечірці кінець. Так що у нас із цим проблем немає"
"Jeg spurgte før ift. sprogvanskeligheder, hvis de ikke snakker dansk eller engelsk. Hvad hvis vi rykker over til kulturelle eller religiøse forhold, er der så nogle af de forskelle der kan have indflydelse på kommunikationen mellem dig og patienten?","I asked earlier about language difficulties, if they don't speak Danish or English. What if we shift over to cultural or religious matters, are there any of those differences that can influence the communication between you and the patient?",
"Nej, altså når du træder ind af den her dør der står 2-tal på, så er du patient, og man skal behandles lige. Der er kun et sted hvis det er jeg ikke bliver behandlet ordentligt at de overtræder nogle grænser, det har jeg snakket med en overradiograf for lang tid siden, om der er en blunte til hvordan de så behandler mig. Men jeg vil sige at jeg tilbyder faktisk… jeg kigger på deres kulturelle… jeg kan aflæse, f.eks. har vi nogle gange ikke nogle kvindelige læger til stede. Og der har jeg læst patienten på vej ned af gangen, og jeg spørger dem hvis det er af en anden etnisk herkomst, spørger jeg om de gerne vil have mig derinde, for deres etiske… så det… der er en patient der har et behov, om så det er den ene eller den anden vej det går, så skal vi stadig have en patient der kommer ud af døren og synes de har fået en ordentlig behandling. Så det er ikke mig der sætter grænserne for hvem der er hvad og hvorfor.","No, well, when you step through that door marked 2, you're a patient, and you should be treated equally. There's only one place where if I'm not treated properly that they're crossing some boundaries, I talked to a senior radiographer about that a long time ago, if there's any bias to how they treat me. But I will say that I actually offer... I look at their cultural... I can read, for example, sometimes we don't have any female doctors present. And there I've read the patient as I walk down the hallway, and I ask them if it's from a different ethnic background, I ask if they want me in there, for their ethical... so... there's a patient who has a need, whether it's one way or the other, we still need a patient to walk out the door feeling they've had proper treatment. So it's not me setting the boundaries for who is what and why.","Ні, коли ви переступаєте поріг двері з номером 2, ви стаєте пацієнтом, і кожного з вам мають лікувати однаково. Лише в одному випалку, де, якщо зі мною не поводяться належним чином, вони переходять межу. Я обговорювала це із старшим радіографом колись давно, якщо до мене ставляться із упередженням. Але я хочу сказати, що я фактично пропоную... я оцінюю їх культурні... я можу читати, наприклад, іноді у нас немає присутніх лікарів жіночої статі. І тоді я читаю пацієнта дорогою коридором, і задаю питання, якщо це представник іншої етнічної групи, я запитую, чи вони хочуть, щоб я заходила всередину, з огляду на їхню етику... тому... є пацієнт, який має потребу, і так чи інакше, він має вийти з дверей, вважаєчи, що отримав належне лікування. Отже це не я встановлюю межі кому ким бути і чому."
"Så det vi hører dig lidt sige her er… for dig ser du ikke på om det er et dansk eller udenlandsk navn, du tilpasser ikke din kommunikation fordi du er meget sikker på, at med ballast og med erfaring også, at du nok skal få det igennem, det som du har brug for. For vi har nemlig også tænkt på, om der i dit fagområde, er der nogle særlige krav til nogle… nu nævner du f.eks. intervention osv også. Den der informering med patienter. Kan det godt være svært, selvom man har ballast og erfaring, at viderekommunikere de vigtige ting, og få informeret og trykket svar ud af patienter, når du står over for en religiøs eller anden kulturel baggrund?","So what we hear you saying here is... for you, you don't look at whether it's a Danish or foreign name, you don't adjust your communication because you're very confident that with your experience and background, you'll get through what you need. Because we've also thought about whether in your field, there are any special requirements for... now you mention, for example, intervention etc. also. The informing with patients. Can it be difficult, even with experience and background, to communicate the important things, and get information and responses from patients, when you're facing a religious or other cultural background?","Отже те, що ми чуємо від вас, це... для вас, ви не дивитесь на те, чи це данське чи іноземне ім'я, ви не коригуєте свого спілкування, тому що ви дуже впевнені, завдяки вашому досвіду та багажу знань ви зможете донести все необхідне. Тому що ми також розмірковували про те, чи є у вашій галузі якісь особливі вимоги для... зараз ви згадали, наприклад, процедуру абощо. Інформування пацієнтів. Чи може це бути складним, навіть з досвідом і багажем знань, комунікувати важливі речі та отримувати інформацію та відповіді від пацієнтів, коли ви стикаєтеся з іншим релігійним чи культурним контекстом?"
