danish,english,ukranian
"Nej, altså når du træder ind af den her dør der står 2-tal på, så er du patient, og man skal behandles lige. Der er kun et sted hvis det er jeg ikke bliver behandlet ordentligt at de overtræder nogle grænser, det har jeg snakket med en overradiograf for lang tid siden, om der er en blunte til hvordan de så behandler mig. Men jeg vil sige at jeg tilbyder faktisk… jeg kigger på deres kulturelle… jeg kan aflæse, f.eks. har vi nogle gange ikke nogle kvindelige læger til stede. Og der har jeg læst patienten på vej ned af gangen, og jeg spørger dem hvis det er af en anden etnisk herkomst, spørger jeg om de gerne vil have mig derinde, for deres etiske… så det… der er en patient der har et behov, om så det er den ene eller den anden vej det går, så skal vi stadig have en patient der kommer ud af døren og synes de har fået en ordentlig behandling. Så det er ikke mig der sætter grænserne for hvem der er hvad og hvorfor.","No, well, when you step through that door marked 2, you're a patient, and you should be treated equally. There's only one place where if I'm not treated properly that they're crossing some boundaries, I talked to a senior radiographer about that a long time ago, if there's any bias to how they treat me. But I will say that I actually offer... I look at their cultural... I can read, for example, sometimes we don't have any female doctors present. And there I've read the patient as I walk down the hallway, and I ask them if it's from a different ethnic background, I ask if they want me in there, for their ethical... so... there's a patient who has a need, whether it's one way or the other, we still need a patient to walk out the door feeling they've had proper treatment. So it's not me setting the boundaries for who is what and why.","Ні, коли ви переступаєте поріг двері з номером 2, ви стаєте пацієнтом, і кожного з вам мають лікувати однаково. Лише в одному випалку, де, якщо зі мною не поводяться належним чином, вони переходять межу. Я обговорювала це із старшим радіографом колись давно, якщо до мене ставляться із упередженням. Але я хочу сказати, що я фактично пропоную... я оцінюю їх культурні... я можу читати, наприклад, іноді у нас немає присутніх лікарів жіночої статі. І тоді я читаю пацієнта дорогою коридором, і задаю питання, якщо це представник іншої етнічної групи, я запитую, чи вони хочуть, щоб я заходила всередину, з огляду на їхню етику... тому... є пацієнт, який має потребу, і так чи інакше, він має вийти з дверей, вважаєчи, що отримав належне лікування. Отже це не я встановлюю межі кому ким бути і чому."
"Så det vi hører dig lidt sige her er… for dig ser du ikke på om det er et dansk eller udenlandsk navn, du tilpasser ikke din kommunikation fordi du er meget sikker på, at med ballast og med erfaring også, at du nok skal få det igennem, det som du har brug for. For vi har nemlig også tænkt på, om der i dit fagområde, er der nogle særlige krav til nogle… nu nævner du f.eks. intervention osv også. Den der informering med patienter. Kan det godt være svært, selvom man har ballast og erfaring, at viderekommunikere de vigtige ting, og få informeret og trykket svar ud af patienter, når du står over for en religiøs eller anden kulturel baggrund?","So what we hear you saying here is... for you, you don't look at whether it's a Danish or foreign name, you don't adjust your communication because you're very confident that with your experience and background, you'll get through what you need. Because we've also thought about whether in your field, there are any special requirements for... now you mention, for example, intervention etc. also. The informing with patients. Can it be difficult, even with experience and background, to communicate the important things, and get information and responses from patients, when you're facing a religious or other cultural background?","Отже те, що ми чуємо від вас, це... для вас, ви не дивитесь на те, чи це данське чи іноземне ім'я, ви не коригуєте свого спілкування, тому що ви дуже впевнені, завдяки вашому досвіду та багажу знань ви зможете донести все необхідне. Тому що ми також розмірковували про те, чи є у вашій галузі якісь особливі вимоги для... зараз ви згадали, наприклад, процедуру абощо. Інформування пацієнтів. Чи може це бути складним, навіть з досвідом і багажем знань, комунікувати важливі речі та отримувати інформацію та відповіді від пацієнтів, коли ви стикаєтеся з іншим релігійним чи культурним контекстом?"
"Der går langt imellem, vil jeg så sige. Altså, det kommer helt an på hvad de spørger om, men som regel er vores jo helt faststukket ud hvad det er vi kan svare på, vi kan kun i henhold til det de er der. Jeg synes aldrig jeg ryger ud i det der, hvis du havner i noget du ikke kan kommunikere, så er det om at få lukket ned. Du skal ikke begynde at trampe rundt i det som en elefant i en glasbutik, vel. Du skal også vide hvornår at nu er grænsen nået, og hvis det nu går helt op i hat og briller, så henter man en anden ligesom i alle andre relationer. Så er der et problem, så er der også en løsning.","It's rare, I would say. I mean, it totally depends on what they're asking about, but usually, our answers are set, we can only answer according to what they're there for. I never get into something where if you end up in something you can't communicate, it's about shutting down. You shouldn't start stomping around like an elephant in a glass shop, right. You also need to know when the limit is reached, and if it goes completely haywire, then you bring in someone else like in any other relationship. If there's a problem, there's also a solution.","Я б сказала, що це відбувається рідко. Я маю на увазі, це повністю залежить від того, про що вони запитують, але, як правило, наші відповіді визначені, ми можемо відповісти тільки про те, через що вони тут. Я ніколи не потрапляю у ситуацію, коли в підсумку ви вже не можете спілкуватися, і потрібно зупинитися. Ви не повинні починати топтатися як слон в скляному магазині, розумієте. Потрібно знати, коли межа досягнута, і якщо все зовсім виходить з-під контролю, тоді ви залучаєте когось іншого, якогось родича. Якщо є проблема, є і рішення."
"Er der så nogle særlige patientgrupper som du kan beskrive, som du er mere opmærksom på sandsynligheden for at der kan opstå kommunikationsvanskeligheder?","Are there any particular patient groups that you can describe, where you are more attentive to the likelihood of communication difficulties arising?",
"Ja. Og du har nævnt en af dem. Det er når det er religiøst, det er når det er af anden etnisk herkomst. Du skal være mere på vagt. Men det skal du også… vi har en del misbrugere her. De er også en hel kategori for sig selv. Hvor er de henne? Har de fået deres metadon eller har de ikke. Det kan også være rigtig, rigtig spændende. Vi får også en del fra psykiatrisk, så det hele det handler jo om, at du alligevel har lavet et lillebitte forarbejde, det kan derfor være svært med din henvisningsseddel, at du ikke ved… men der er ngoet hvor du kan se hvad for en afdeling de kommer fra, hvad er det vi skal undersøge for, og så er det at du skal læse patienten, så du ikke bliver elefanten i en glasbutikken der går ind, og det er ikke mit job. Mit job er at få dem lagt op så de kan blive scannet, og så de kan gå igen og gå videre så de kan komme videre med deres behandling, med hvad de skal.","Yes. And you mentioned one of them. It's when it's religious, it's when it's of another ethnic origin. You have to be more vigilant. But you also... we have quite a few substance abusers here. They are also a whole category of their own. Where are they at? Have they received their methadone or not? It can also be really, really interesting. We also get a lot from psychiatric departments, so it's all about, you've still want to get done a little groundwork, so it can be difficult with your referral slip, not knowing... but there are some referral slips where you can see which department they come from, what we need to examine for, and then it's about reading the patient, so you don't become the bull in a china shop who goes in, and that's not my job. My job is to get them set up so they can be scanned, and so they can leave and move on with their treatment, with what they need elsewhere.","Так. І ви згадали одну з них. Це коли інша релігія, коли з інша етнічна група. Треба бути більш уважним. Але також... у нас тут досить багато наркоманів. Вони ціла категорія самі по собі. Який їх стан? Чи отримали вони свій метадон чи ні? Це також може бути дуже, дуже цікаво. Ми також отримуємо багато пацієнтів з психіатричного відділу, все зводиться до того, що потрібна деяка підготовча робота, тому може бути важко із направленням, коли ви не знаєте... але є направлення, де зазначено, з якого відділу вони приходять, який огляд ми повинні провести, і тоді ви повинні читати пацієнта, щоб не стати слоном у скляній лавці, це не моя робота. Моя робота - підготувати їх до сканування, щоб вони могли піти від нас і продовжити лікування, якого вони потребують, деінде"
"Når du nævner henvisning og så videre, er der så nogle stikord som du kigger efter, som kan give dig et hint om, at det er den her type patient. Er det så det du tænker ud fra at du overvejer en kommunikation i dit forarbejde?","When you mention referral slips and so on, are there any keywords that you look for that can give you a hint that it's this type of patient? Is that what you consider when you think about communication in your preliminary work?","Коли ви згадуєте направлення і таке інше, чи є якісь ключові слова, на які ви звертаєте увагу, які можуть дати вам підказку, що це саме той тип пацієнта? Чи ви розглядаєте це, готуючись до комунікації?"
"Altid. Men jeg vil sige henvisningerne er som regel hamrende gode, men det kan være afdelingen, så jeg må indrømme at jeg støtter mig op til SP, jeg slår op i SP, men jeg må jo godt gøre det hvis det er en patient jeg har med at gøre, men jeg læser lige hvis det er jeg kan mærke at det er helt grelt. Men gennemgående vil jeg sige min intuition er altid min bedste companion. Jeg kan komme med et eksempel som jeg synes det er lige før… jeg får en patient ind som beder mig om de kan 10 minutters pause, og om jeg vil være sød at slukke lyset, og vi har numse-travlt. Og mit temperament er altid meget velafstemt. Jeg ved ikke, der er igen hvor jeg læser mine patienter så tænker jeg, jeg tror lige jeg skal snappe den for ellers ville det være den her (klapper) ej vi skal videre og nu er du her (klapper). Jeg læser i journalen. Og det kan man igen, det er det vi ikke får at vide, men den her patient har lige været til strålebehandling i sin hjerne på Rigshospitalet. Så hun har mega ondt i hovedet. Som radiograf mangler man masser af oplysninger hvis man virkelig vil være den ultimative i sin kommunikation. Men jeg havde et eller andet i mig, hvor jeg kunne læse et eller andet, og jeg er så lykkelig for at jeg gav hende de 10 minutter, for så kunne hun være med. Og jeg kan da godt lige lægge det helt i, jeg kom til at læse videre, for samme dag skal der komme en fra kommunen og sørge for at hendes datter får at vide hvem der skal have hende, når hun ikke er der mere. Så der var jeg rigtig rigtig glad for at jeg ikke lige “ej det har vi fandme ikke tid til, vi skal lige videre i programmet søster” (alle griner). Så jeg fik læst hende rigtigt. ","Always. But I would say the referrals are usually darn good, but it can be the department didn’t fill it out well enough, so I have to admit that I rely on SP, I look up in SP - I can do it if it's a patient I'm dealing with, but I only read if I can feel it's really bad. But overall, I would say my intuition is always my best companion. I can give an example that I think is almost... I get a patient in who asks me if they can have a 10-minute break, and if I would be kind enough to turn off the light, and at that time we're really busy. My temperament is always very well-adjusted. I don't know, there are times when I read my patients, so I think, I think I need to catch this because otherwise it would be this (claps) oh, we need to move on and now you're here (claps). I read in the journal. And again, that's what we don't get told, but this patient has just been for radiation therapy in her brain at Rigshospitalet. So she has a mega headache. As a radiographer, you lack a lot of information if you really want to be the ultimate in communication. But I had something in me where I could read something in her, and I'm so happy that I gave her the 10 minutes, so she could be more present in the treatment. And I can just put it all out here, I ended up reading further, because on the same day someone from the municipality has to come and make sure that her daughter knows who will take care of her when she's no longer there. So I was really, really glad that I didn't just say, ""oh, we really don't have time for that, we need to move on in the program, sister"" (everyone laughs). So I really read her correctly.","Завжди. Але я скажу, що направлення, як правило, майже ідеальні, але інколи якийсь відділ може недостатньо добре заповнити направлення, і тоді я маю спиратися на SP. Я шукаю в SP, але я роблю це, якщо це мій пацієнт, і читаю їх лише коли відчуваю, що все дуже погано. Проте, загалом, я б сказала, що інтуїція завжди мій найкращий помічник. Я можу навести приклад, який мені здається майже... до мене приходить пацієнтка, яка прсить зробити 10-хвилинну перерву і вимкнути світло, а в цей час ми всі дуже зайняті. Мій настрій завжди дуже збалансований. Я не знаю, є моменти, коли я читаю своїх пацієнтів, і я думаю, що мені потрібно зараз підхопити це, бо інакше це буде так (хлопає руками), ""о, нам потрібно рухатися далі"" і тепер ви тут (хлопає руками). Я читаю журнал. І знову ж таки, нам цього не повідомляють, але ця паціентка щойно була на радіаційній терапії на мізку в Рігсшпиталі. І в неї через це шалений головний біль. Як радіограферу, мені не вистачає багато інформації, яка дійсно потрібна щоб ідеально коммунікувати. Але в мені є щось, що дозволяж прочитати пацієнтку, і я дуже рада, що дала тоді їй ці 10 хвилин, і вона могла потім зовередитися на лікуванні. І, я можу розказати про все зараз, я в підсумку мала читати далі, бо того самого дня прийшов хтось із муніципалітету і хотів упевнитися, що його дочка знає, хто піклуватиметься про неї, коли його тут вже не буде. І я була дуже, дуже рада, що не сказала просто ""Ей, ми не маємо часу на це, нам потрібно продовжувати програму, сестро"" (усі сміються). Так що я правильно її прочитала"
Er der noget info du savner på den henvisningsseddel som du godt kunne…,Is there any information missing on the referral slip that you would like…,"Чи є якась інформація, якої вам бракує у направленні?"
"Det kommer aldrig til at ske. Så jeg er faktisk… ved du hvad, jeg har lavet henvisningerne om for 35 år siden fik jeg lov til at få den sjove opgave, og jeg kan se i dag sidder vi i samme suppe med den henvisning, så vær et menneske, det skal du også være når du er på arbejde, og så må du læse dine patienter og sørge for, for jeg skal nok spore det. Og det må jeg så lære de studerende også at spore. For vi render ikke rundt… jeg synes ikke vores kommunikation er så håbløs.","That's never going to happen. So, actually... you know what, I made the referrals 35 years ago, I was allowed to have the fun task, and I can see today we're still in the same soup with the referral… So be a human, as you should also be when you're at work, and then you must read your patients and make sure because I'll track it down. And then I must teach the students how to track it down too. Because we don't just run around... I don't think our communication is so hopeless.","Цього ніколи не станеться. Але, знаєте що, я колись зробила направлення 35 років тому, мені дозволили виконати це цікаве завдання, і я бачу сьогодні ми все ще на тому ж місці із направленнями... Тому будьте людиною, і на на роботі також, треба читати своїх пацієнтів і перевіряти, і все відслідковувати. Іще потрібно навчити студентів все відслідковувати. Тому що ми не просто носимося колами... я не думаю, що наша комунікація така безнадійна."
"Er det noget der har sat sig i dig, det der med at… med at man nogle gange godt kan tage sig selv i… og det er jo ikke noget som kan spores tilbage til dig eller noget den stil, men det er det der med… jeg synes du nævnte det der med, at nu går du ind i SP og læser, men der er også nogle gange hvor der ikke er mulighed for, at der kan være så travlt på nogle tidspunkter. Er det noget for-information som du godt kunne savne som kunne gavne dig virkelig meget ift. at så er der en i stråleterapi, og så nævnte du også det med henvisning at det kunne være dejligt at hvis det var der, men det kommer ikke til at ske. osv.. ?","Is there something that has stuck with you, that thing about... that sometimes you can catch yourself... and it's not something that can be traced back to you or anything like that, but it's that thing about... I think you mentioned that, now you're going into SP and reading about the patient maybe, but there are also sometimes when there's no opportunity, when it can be so busy at certain times. Is there some information beforehand that you could really benefit from, like if there's one in radiotherapy, and then you also mentioned about the referral that it would be nice if it were there, but it's not going to happen, etc...?","Чи є щось, про що ви не можете забути, річ, яка... іноді ви можете піймати ссебе на... не щось, у чомусь вас можна звинуватити або щось таке, але це те, що... я думаю, ви розповідали про, тепер ви йдете в SP і читаєте про пацієнта, але інодітакої можливості немає, інколи може бути забагато справ. Чи може якась інформація, надана вам заздалегідь, бути вам корисною, як у випадку, коли людина проходила радіотерапію, а ще ви згадували про деталі направлення, які було би мати, але цього ніколи не станеться, і т.д...?"
"Det ville jo være rart der bare kom en lille… det behøver jo ikke at være alle… det skal jo ikke være forbi man skal have taget røntgen thorax… men nogle gange ville det være rart hvis der bare lige stod lidt, om hvad er det vi har. Altså fordi… ja… men den er jo svær. Hvad er det, de skal skrive for at gøre mig til den gode kommunikatør til patienten. Det er jo svært. Men stadigvæk, vi skal jo ikke holde lange foredrag, så vi er nede et sted med, vær nu et ordentlig menneske og hav din erfaring med dig og gå ud og hent dine patienter og prøv at læse hvem er det du har ved siden af dig. Det er jo ikke anderledes end når i går på fredagsbar, vel. Er hun interesseret eller ej? (Alle griner).","It would be nice if there was just a little... it doesn't have to be all... it doesn't have to be because you need to have a chest X-ray taken... but sometimes it would be nice if there was just a little, about what do we have here. I mean because... yes... but that's difficult. What do they need to write to make me the good communicator to the patient. That's difficult. But still, we shouldn't hold long lectures, so we're down to a point where, just be a decent human being and bring your experience with you and go out and get your patients and try to read who you have next to you. It's no different than when you go to the Friday bar, right? Is she interested or not? (Everyone laughs).","Було б добре, якби там було просто трохи... не обов'язково все... там не має бути все, бо тобі потрібно зробити рентген грудної клітки... але іноді було б добре, якби там  було трохи інформації про те, що ми взагалі тут маємо. Я маю на увазі, тому що... так... але це важко. Те, що їм потрібно написати, щоб я добре комунікувала із пацієнтом. Це важко. Але все ж таки, не потрібно довгих лекцій,  ми говоримо про те, що просто треба бути порядними людьми і застосовувати свій досвід і виходити і забирати своїх пацієнтів і намагатися прочитати, з ким ви маєте справу. Як коли ви йдете в бар у п'ятницю, так? Чи їй цікаво, чи ні? (Усі сміються)."
Altid!,Always!,Завжди!
"Ej, jeg tror ikke det altid er skidesjovt at være mand på en fredagsbar. De der tøser der bare er “neeej”.","Well, I don't think it's always super fun to be a guy at a Friday bar. Those girls who are just like ""nooo.""","Ну, я не думаю, що це завжди це супер весело бути чоловіком у барі в п'ятницю. Є дівчата, які просто ""нііі""."
"Det er derfor vi gerne vil have et oversættelses-apparat, ikk også?","That's why we want a translation device, right?","Ось чому ми хочемо мати пристрій для перекладу, чи не так?"
"Nu kommer det jo med der, men danske mænd er jo nogle idioter til at score, ikke?","Well, it comes with that, but Danish men are just idiots at picking up, aren't they?","Ну, це йде в комплекті, але данські чоловіки просто ідіоти у зваблюванні, чи не так?"
Second that. Det er derfor jeg ikke har en dansk kæreste. ,Second that. That's why I don't have a Danish boyfriend.,Підтверджую це. Тому я не маю данського хлопця.
"De er bare… ikke smarte, vel? Hvad landsmand er du da?","They're just... not clever, are they? What nationality are you then?","Вони просто... не дуже розумні, правда? Хто ти за національністю?"
Jamen jeg er dansker men min kæreste er rumæner.,"Well, I'm Danish, but my boyfriend is Romanian.","Ну, я данка, але мій хлопець румун."
"Jamen, han kan det der. (alle griner).","Well, he's got it down. (everyone laughs).","Ну, він це засвоїв  (Усі сміються)"
Selvom jeg også gerne vil høre mere om…,Even though I'd like to hear more about…,Навіть якщо я б хотів почути більше про…
Charlottes: Scoretricks? Jamen jeg er nærmest en konsulent.,"Pickup tricks? Well, I'm practically a consultant.","Поради про зваблювання? Ну, я практично консультант."
Det bliver godt i transskriberingen. ,It's going to be good in the transcription.,Це буде чудово у транскрипції.
"Lad os sige i forbindelse med behandlingen af en patient, f.ek.s til ultralyd og at der er nogle forskellige måske i sprogbarrieren, bruger du så visuelle hjælpemidler eller gestikulerer når du snakker med patienten, ved at vise dem fra for at snakke om det, og hvordan gør du det så?","Let's say in connection with the treatment of a patient, for example, for ultrasound and that there are some differences maybe in the language barrier, do you use visual aids or gesture when talking to the patient, by showing them from to talk about it, and how do you do it then?","Скажімо, під час лікування пацієнта, наприклад, для ультразвукового дослідження, коли є деякі розбіжності, можливо, у мовному бар'єрі, чи ви використовуєте візуальні засоби або жестикуляцію, коли розмовляєте з пацієнтом, показуючи їм, про що ви говорите, і як ви це робите?"
"Det gør man jo, ved du skal have bukserne af (gestikulerer at man skal tage bukserne af) det er jo meget nemt, eller du skal trække op her, eller du kan jo heller ikke være bange for at røre ved folk når du er i det her erhverv. Men alt det skal jo være den rigtige blunte (?), at vi ikke overskrider nogle grænser, men folk er kommet for at blive undersøgt men og de er eager og de hjælper jo en på vej, så det skal nok gå. Men der er meget man kan gøre, og så vender man rundt og peger hvis det er CPR-nummeret man skal have. Og jo jo jo og vi hiver sygesikring, vi er allesammen glade. Jeg har et levende ansigt som er meget nemt at læse, så det skal nok gå.","Well, you know, you just do it, like when you have to take your pants off (gestures to take pants off), it's quite easy, or you have to pull up here, or you, like, can't be afraid to touch people when you're in this profession. But everything has to be the right vibe, so we don't cross any boundaries, but people have come to be examined and they are eager and they help you along the way, so it'll be fine. But there's a lot you can do, and then you turn around and point if it's the CPR number you need. And yes yes yes, we fetch the yellow card, we're all happy. I have a lively face that's very easy to read, so it'll be fine.","Ну, ти знаєш, ти просто робиш це, як коли ""вам треба зняти штани"" (жестами демонструє зняття штанів), це досить просто, або ""вам треба підтягнутися сюди"", також не можна боятися торкатися людей, коли ти в цій професії. Але все повинно нести відповідний настрій, щоб ми не перетинали жодних меж. Люди приходять, щоб бути обстеженими, вони зацікавлені і допомагають вам на шляху, так що все буде добре. Але є багато речей, які ти можеш зробити, -  ти обертаєшся і вказуєш, на номер CPR, який тобі потрібен. І так, так, так, ми отримуємо жовту картку, ми всі щасливі. Моє обличчя живе, його дуже легко читати, так що все буде добре."
"Hvordan sikrer du så, for det er vigtigt der er noget info som patienten ved, hvordan kan du være sikker på at de forstår de her nødvendige instrukser og oplysninger.","How do you ensure then, because it's important that there is some information that the patient knows, how can you be sure that they understand these necessary instructions and information?","Як ви забезпечуєте, і це важливо, щоб пацієнт знав певну інформацію, як ви можете бути впевнені, що вони розуміють усі необхідні інструкції та інформацію?"
Altså tænker du på når det er ultralyd at vi skal gøre et eller andet ved dem eller når jeg sender dem ud af døren? Der er to aspekter.,So are you thinking about when it's ultrasound that we have to do something to them or when I send them out the door? There are two aspects.,"Ти маєш на увазі, коли це ультразвук, що ми повинні щось робити з ними, чи коли я відправляю їх за двері? Це два різні аспекти"
"Jeg kan sagtens se hvis de ikke har forstået, men det der så er når vi laver interventioner på folk, det er at lægen kommer og så tager vi den en gang til for det er en lang plamange (?). Så de får den to gange, altid. ","I can easily see if they haven't understood, but what happens then is when we do interventions on people, the doctor comes and then we go over it again because it's a long procedure. So they get it twice, always.","Я легко бачу, коли вони не зрозуміли. Але в такому випадку, коли ми проводимо людині процедуру, тоді приходить лікар, і ми ще проходимо по всьому іще раз, тому що це тривалий процес. Так що вони отримують це двічі, завжди."
"Er der så nogle tidspunkter hvor lægen heller ikke kan hjælpe med til det, hvis det er en der ikke kan dansk eller engelsk.","Are there times when the doctor can't help with that either, if it's someone who doesn't speak Danish or English?","Чи буває, коли лікар також не може допомогти, якщо пацієнт не говорить ані данською, ані англійською?"
Så er jeg der. ,Then I'm there.,Тоді є я.
"Hvad så med, er der nogle faste løsninger eller værktøjer som du tager i brug?","What about, are there any fixed solutions or tools that you use?","Що мається на увазі, чи є якісь конкретні рішення або інструменти, які ти використовуєш?"
??? (nejer med hovedet muligvis),odding,иває
"Hvad så med interne tolke, for det hører vi meget om rundt omkring.","What about internal interpreters, because we hear a lot about that around.","А як щодо внутрішніх перекладачів, доквола цього багато розмов."
"Det er blevet minimeret, for det er nået dertil at patienterne faktisk selv skal betale for deres tolk. Så det er der vi går hen, så derfor er telefonen gået hen og blevet en god ide, men som regel… eller ikke som regel, men der er en løsning at de også har en pårørende med. Og der der har man jo en elastik som er svært nogle gange at styre, for de må jo ikke være under 15 år og tolke. Men hvad gør vi så når de alligevel står der, og man kan jo sige vi er ikke igang med de der mærkelige spørgsmål nede ved lægen eller et eller andet andet, det gør vi. Men telefonen er blevet et rigtig godt redskab.","It has been minimized, as it has reached the point where patients actually have to pay for their interpreter. So that's where we're heading, so therefore the phone has become a good idea, but usually... or not usually, but there is a solution that they also have a family member with them. And there, you have an elasticity that is sometimes difficult to control, because they must not be under 15 years old to interpret. But what do we do when they are there anyway, and one can say we are not dealing with those strange questions down at the doctor or something else. But the phone has become a really good tool.","Це мінімізували, оскільки ми дійшли до точки, коли пацієнти фактично повинні оплачувати послуги перекладача. Отож, ми рухаємося у цьому напрямку, тому телефон став доброю ідеєю, але зазвичай... або не зазвичай, але існує рішення, що вони беруть з собою також родича. І тут є еластичність, яку іноді важко проконтролювати, оскільки він не може бути молодший за 15 років, щоб перекладати. Але що ми робимо, коли вони вже все одно тут, і, можна сказати, ми не маємо справи з якимись дивними питаннями до лікаря чи ще чимось. Але телефон став дійсно добрим інструментом."
Hvad bruger du så på telefonen?,What do you use on the phone then?,Що ти використовуєш на телефоні тоді?
"Det bliver deres telefon. De rører ikke min, men de kan finde ud af at lave det der language Translate. Jeg har stået med en ung mand, en serbisk ung mand som desværre viste sig at det var godt han kom sammen med hans far og vi var jo selv ved at omkomme af grin, men det foregik på den der oversætter, det gik rigtig fint. Det er selvfølgelig mere krævende, det er også mere tidskrævende, men det er sådan det er. Men vi fik forklaret knægt og far, hvad det gik ud på. Der var i hvert fald… de var også gode til at spørge godt ind så de var sikre når de gik fra, at de havde fået det info, de skal have. Vi skal bare stadig regne med at når du er på en røntgenafdeling så er det ikke det sted de skal have svarene. Selvfølgelig er vi ikke mute, vi giver dem lidt hvis de har en brækket arm, men det er ikke her dialogen er. Så en af standarderne… kommunikationerne til patienterne når de begynder med deres 5 millioner spørgsmål, det er jo at vi er en serviceafdeling. Det er os der er specialisterne i at den læge der gerne vil have noget udspecificeret så vi kan komme videre med behandlingen eller hvad det nu er. Så det er over hos lægen, at de skal fyre alle de her spørgsmål af. Så alt vores kommunikation drejer sig jo om at gøre dem trygge, så vi kan udføre den undersøgelse, som er rekvireret. Men vi er ikke den der videre… vi er ikke dem, der er tovholdere på dem.","It becomes their phone. They don't touch mine, but they can figure out how to use that language Translate. I have been with a young man, a Serbian young man who unfortunately turned out that it was good he came along with his father and we were almost dying of laughter ourselves, but it happened on that translator, it went really well. It is of course more demanding, it is also more time-consuming, but that's how it is. But we explained to the boy and his father what it was about. There was at least... they were also good at asking good questions so they were sure when they left, that they had gotten the info they needed. We just still have to reckon with the fact that when you are in an X-ray department, that's not the place they should get the answers. Of course, we're not mute, we give them a bit if they have a broken arm, but that's not where the dialogue is. So one of the standards... communications to patients when they start with their 5 million questions, is that we are a service department. We are the specialists in the doctor who wants something specified so we can move on with the treatment or whatever it is. So it's over at the doctor's that they have to fire all these questions off. So all our communication is about making them comfortable so we can perform the examination that has been requested. But we're not the ones who... we're not the ones holding the reins on them.","Це стає їх телефоном. Вони не торкаються мого, але вони можуть зрозуміти, як використовувати той перекладач Translate. Я була з молодим чоловіком, сербським молодиком, який, на жаль, виявився корисним. Він прийшов разом із своїм батьком, і ми майже вмирали від сміху, але це відбувалося на тому ж перекладачі, все пройшло дуже добре. Звичайно, це більш вимогливо, це також займає більше часу, але як вже є. Ми пояснили хлопцеві та його батьку, про що йдеться. Там було принаймні... вони задавали хороші питання, тому були впевнені, коли виходили, що вони отримали потрібну інформацію. Ми все ще мусимо визнати, що рентгенівське відділення - це не те місце, де вони повинні отримувати відповіді. Звичайно, ми не мовчимо, ми говоримо їм дещо, якщо вони зламали руку, але це не місце для діалогу. Так от один із стандартів... спілкування з пацієнтами, коли вони починають свої 5 мільйонів питань, це те, що ми є обслуговуючим відділом. Ми є спеціалістами для лікаря, який хоче щось з'ясувати, щоб продовжити лікування абощо. Тому це саме у лікаря вони мають задавати всі свої питання. Уся наша із ними комунікація має на меті лише зробити їм комфортно, щоб ми могли провести замовлене обстеження. Але ми не ті, хто... ми не ті, хто їх скеровує."
"Ift. det der med at du står med nogle som du ikke kan kommunikere med sprog, er det så et synspunkt du har at man faktisk kan kommunikere til dem non-verbalt uden brug af lad os sige at det selvfølgelig er dejligt at man har tale-værktøjere på sin telefon der, mener du at man skal være uddannet nok og erfaren nok til at kunne forklare patienter hvad der skal ske osv? Selv hvis nu ikke man har en telefon til rådighed. Vil du være selvstændig nok til at kunne det?","Regarding dealing with some people you cannot communicate with in language, is it your viewpoint that you can actually communicate with them non-verbally without using let's say of course it's nice to have speech tools on your phone there, do you think one should be educated enough and experienced enough to be able to explain to patients what will happen, etc? Even if you don't have a phone available. Would you be independent enough to do that?","Щодо того, як ти працюєш з деякими людьми, з якими ти не можеш спілкуватися однією мовою, ти думаєш, що ти насправді можеш спілкуватися з ними невербально - без використання, скажімо... Звісно, приємно мати засоби мовлення на своєму телефоні, чи вважаєш, що треба мати достатньо освіти і досвіду, щоб пояснити пацієнтам, що буде, і т.д.? Навіть якщо у вас немає телефона в розпорядженні. Чи будеш ти достатньо самостійною, щоб це зробити?"
